Compound name,Compoundid,Gene Symbol,ncbitaxid,RelationSign
sucrose,CP00005425,RETN,9940,activate
sucrose,CP00005425,Retnlg,10116,activate
sucrose,CP00005425,LOC103148393,48698,activate
sucrose,CP00005425,RGD1308065,10116,activate
sucrose,CP00005425,RGD1310166,10116,activate
sucrose,CP00005425,RGD1359334,10116,activate
sucrose,CP00005425,RGD1559482,10116,activate
sucrose,CP00005425,RGD1560028,10116,activate
sucrose,CP00005425,RGD1560108,10116,activate
sucrose,CP00005425,RGD1561106,10116,activate
sucrose,CP00005425,RGD1561410,10116,activate
sucrose,CP00005425,RGD1562011,10116,activate
sucrose,CP00005425,RGD1562492,10116,activate
sucrose,CP00005425,RGD1562914,10116,activate
sucrose,CP00005425,RGD1564836,10116,activate
sucrose,CP00005425,RGD1564899,10116,activate
sucrose,CP00005425,RGD1565212,10116,activate
sucrose,CP00005425,RGD1565367,10116,activate
sucrose,CP00005425,RGD1565498,10116,activate
sucrose,CP00005425,RGS17,9233,activate
sucrose,CP00005425,rgs7,48698,activate
sucrose,CP00005425,LOC103153619,48698,associate
sucrose,CP00005425,LOC103153619,48698,activate
sucrose,CP00005425,RHOV,9606,activate
sucrose,CP00005425,Rhox2,10116,activate
sucrose,CP00005425,RIMS4,9555,activate
sucrose,CP00005425,ripk4,48698,inhibit
sucrose,CP00005425,Ripor3,10029,activate
sucrose,CP00005425,RNF150,55661,activate
sucrose,CP00005425,RNF165,9606,activate
sucrose,CP00005425,Rnf207,64838,activate
sucrose,CP00005425,Rorc,10029,associate
sucrose,CP00005425,RPH3A,9606,associate
sucrose,CP00005425,RPH3A,9606,activate
sucrose,CP00005425,RT1-CE10,10116,associate
sucrose,CP00005425,RT1-M10-1,10116,activate
sucrose,CP00005425,RT1-M1-5,10116,activate
sucrose,CP00005425,RT1-M5,10116,associate
sucrose,CP00005425,RT1-M5,10116,activate
sucrose,CP00005425,RUNX2,9606,associate
sucrose,CP00005425,RUNX2,9606,activate
sucrose,CP00005425,S100a8,10029,activate
sucrose,CP00005425,S100a9,885580,activate
sucrose,CP00005425,sash3,48698,activate
sucrose,CP00005425,SAXO1,9365,activate
sucrose,CP00005425,SC5D,9606,associate
sucrose,CP00005425,SCAMP5,9606,activate
sucrose,CP00005425,scap,48698,associate
sucrose,CP00005425,scara3,215358,activate
sucrose,CP00005425,Scd1,10090,associate
sucrose,CP00005425,Scd1,10090,inhibit
sucrose,CP00005425,SCN3B,9606,activate
sucrose,CP00005425,Scp2,885580,associate
sucrose,CP00005425,SCRT1,9555,associate
sucrose,CP00005425,SCRT1,9555,activate
sucrose,CP00005425,scube1,48698,activate
sucrose,CP00005425,SELE,60711,associate
sucrose,CP00005425,SELE,60711,activate
sucrose,CP00005425,SELL,60711,activate
sucrose,CP00005425,SELP,9606,activate
sucrose,CP00005425,LOC103141500,48698,activate
sucrose,CP00005425,SERPINB2,60711,activate
sucrose,CP00005425,serpine3,48698,activate
sucrose,CP00005425,SFTPB,9555,associate
sucrose,CP00005425,SFTPB,9555,activate
sucrose,CP00005425,SFTPC,9606,activate
sucrose,CP00005425,SH2D4B,100784,activate
sucrose,CP00005425,SHANK1,9365,activate
sucrose,CP00005425,shbg,48698,inhibit
sucrose,CP00005425,SHC4,9233,associate
sucrose,CP00005425,SHC4,9233,activate
sucrose,CP00005425,LOC103140811,48698,activate
sucrose,CP00005425,shisa2,48698,associate
sucrose,CP00005425,shisa2,48698,activate
sucrose,CP00005425,shroom4,48698,activate
sucrose,CP00005425,sigmar1,48698,associate
sucrose,CP00005425,RGD1566226,10116,activate
sucrose,CP00005425,SIRT1,9606,associate
sucrose,CP00005425,SIT1,60711,activate
sucrose,CP00005425,SKP2,9606,activate
sucrose,CP00005425,SLAMF8,9555,activate
sucrose,CP00005425,SLC10A4,9233,activate
sucrose,CP00005425,Slc10a6,885580,activate
sucrose,CP00005425,slc12a8,48698,activate
sucrose,CP00005425,SLC15A1,8839,activate
sucrose,CP00005425,SLC16A3,9606,activate
sucrose,CP00005425,SLC16A5,60711,activate
sucrose,CP00005425,SLC18A1,60711,activate
sucrose,CP00005425,SLC1A5,9913,activate
sucrose,CP00005425,Slc22a20,10116,activate
sucrose,CP00005425,SLC23A3,9555,associate
sucrose,CP00005425,SLC23A3,9555,activate
sucrose,CP00005425,SLC25A18,9606,activate
sucrose,CP00005425,LOC103141139,48698,activate
sucrose,CP00005425,SLC27A4,9606,associate
sucrose,CP00005425,Slc28a1,885580,associate
sucrose,CP00005425,Slc28a1,885580,activate
sucrose,CP00005425,SLC2A2,9555,associate
sucrose,CP00005425,SLC2A2,9555,activate
sucrose,CP00005425,slc2a4,48698,associate
sucrose,CP00005425,SLC2A8,9606,inhibit
sucrose,CP00005425,SLC38A5,9606,activate
sucrose,CP00005425,Slc38a8,10029,associate
sucrose,CP00005425,Slc38a8,10029,activate
sucrose,CP00005425,slc39a12,48698,activate
sucrose,CP00005425,Slc45a1,885580,activate
sucrose,CP00005425,SLC45A2,9606,associate
sucrose,CP00005425,SLC45A2,9606,activate
sucrose,CP00005425,SLC46A2,9606,associate
sucrose,CP00005425,SLC46A2,9606,activate
sucrose,CP00005425,SLC47A1,60711,associate
sucrose,CP00005425,SLC47A1,60711,activate
sucrose,CP00005425,SLC5A10,60711,activate
sucrose,CP00005425,PQLC2,9606,activate
sucrose,CP00005425,SLC6A11,9555,activate
sucrose,CP00005425,SLC6A2,9606,associate
sucrose,CP00005425,SLC6A2,9606,activate
sucrose,CP00005425,SLC6A4,9555,activate
sucrose,CP00005425,Slc6a5,64838,associate
sucrose,CP00005425,Slc6a5,64838,activate
sucrose,CP00005425,LOC103145618,48698,activate
sucrose,CP00005425,SLC7A1,9606,activate
sucrose,CP00005425,SLC7A11,9615,activate
sucrose,CP00005425,Slc7a15,10116,activate
sucrose,CP00005425,SLC7A9,188379,activate
sucrose,CP00005425,SLC8A1,176057,activate
sucrose,CP00005425,slc9a3,48698,activate
sucrose,CP00005425,Slco1b2,10090,associate
sucrose,CP00005425,Slco6d1,10116,associate
sucrose,CP00005425,Slco6d1,10116,activate
sucrose,CP00005425,Slit2,10090,associate
sucrose,CP00005425,Slit2,10090,activate
sucrose,CP00005425,slitrk1,48698,activate
sucrose,CP00005425,SLURP1,9555,activate
sucrose,CP00005425,RGD1308195,10116,activate
sucrose,CP00005425,Smgc,10090,associate
sucrose,CP00005425,Smptb,10116,associate
sucrose,CP00005425,Smptb,10116,activate
sucrose,CP00005425,SMR3A,60711,activate
sucrose,CP00005425,SMR3B,60711,activate
sucrose,CP00005425,SMYD1,100784,activate
sucrose,CP00005425,SNAI3,9555,activate
sucrose,CP00005425,SNX32,9365,activate
sucrose,CP00005425,soat1,105023,activate
sucrose,CP00005425,soat2,48698,associate
sucrose,CP00005425,SOCS1,9233,activate
sucrose,CP00005425,sod1,215358,associate
sucrose,CP00005425,sod2,215358,associate
sucrose,CP00005425,SORCS3,54383,associate
sucrose,CP00005425,SORCS3,54383,activate
sucrose,CP00005425,SOST,9233,activate
sucrose,CP00005425,SOSTDC1,9233,activate
sucrose,CP00005425,SOX10,9606,activate
sucrose,CP00005425,SOX12,9555,associate
sucrose,CP00005425,sox14,48698,activate
sucrose,CP00005425,spag16,113540,associate
sucrose,CP00005425,spag16,113540,activate
sucrose,CP00005425,SPATA13,9606,activate
sucrose,CP00005425,SPATA21,60711,activate
sucrose,CP00005425,Spata32,10020,associate
sucrose,CP00005425,Spata32,10020,activate
sucrose,CP00005425,Spata48,885580,associate
sucrose,CP00005425,Spata48,885580,activate
sucrose,CP00005425,Spatc1,885580,activate
sucrose,CP00005425,spdef,48698,activate
sucrose,CP00005425,SPECC1,9606,activate
sucrose,CP00005425,Spink14,10036,activate
sucrose,CP00005425,SPINK5,9365,associate
sucrose,CP00005425,SPINK5,9365,activate
sucrose,CP00005425,SPIRE2,54374,associate
sucrose,CP00005425,SPIRE2,54374,activate
sucrose,CP00005425,SPN,9606,activate
sucrose,CP00005425,LOC103142079,48698,activate
sucrose,CP00005425,spo11,48698,activate
sucrose,CP00005425,Sprr1b,10116,activate
sucrose,CP00005425,SQLE,9233,associate
sucrose,CP00005425,SQLE,9233,activate
sucrose,CP00005425,sqstm1,48698,associate
sucrose,CP00005425,srebf1,48698,associate
sucrose,CP00005425,SREBF2,9606,associate
sucrose,CP00005425,SRPK3,60711,activate
sucrose,CP00005425,SSTR3,60711,activate
sucrose,CP00005425,SSTR5,60711,associate
sucrose,CP00005425,SSTR5,60711,activate
sucrose,CP00005425,st8sia1,48698,inhibit
sucrose,CP00005425,St8sia6,885580,activate
sucrose,CP00005425,STAC,9233,associate
sucrose,CP00005425,STAC,9233,activate
sucrose,CP00005425,STAC3,9606,inhibit
sucrose,CP00005425,STARD4,9233,associate
sucrose,CP00005425,STEAP2,9233,associate
sucrose,CP00005425,STEAP2,9233,activate
sucrose,CP00005425,Stfa2l1,10116,associate
sucrose,CP00005425,Stfa2l1,10116,activate
sucrose,CP00005425,STK17B,9233,activate
sucrose,CP00005425,STMN2,9555,activate
sucrose,CP00005425,Ston1,885580,associate
sucrose,CP00005425,Ston1,885580,activate
sucrose,CP00005425,SULT1C2,60711,associate
sucrose,CP00005425,Sult2a3,10090,associate
sucrose,CP00005425,Sult2a7,10090,associate
sucrose,CP00005425,SULT3A1,9986,associate
sucrose,CP00005425,SULT4A1,55661,activate
sucrose,CP00005425,LOC106587159,8030,associate
sucrose,CP00005425,SUOX,9606,associate
sucrose,CP00005425,SV2C,9233,activate
sucrose,CP00005425,Svs5,10090,activate
sucrose,CP00005425,SYCE1,9606,inhibit
sucrose,CP00005425,SYNDIG1L,9233,activate
sucrose,CP00005425,SYNGAP1,9365,activate
sucrose,CP00005425,SYNPO2L,9606,activate
sucrose,CP00005425,Syp,7227,activate
sucrose,CP00005425,Sypl2,885580,associate
sucrose,CP00005425,Sypl2,885580,activate
sucrose,CP00005425,Syt2,885580,associate
sucrose,CP00005425,Syt2,885580,activate
sucrose,CP00005425,SYTL4,9606,activate
sucrose,CP00005425,T2,10116,associate
sucrose,CP00005425,T2,10116,activate
sucrose,CP00005425,TAAR4,9544,associate
sucrose,CP00005425,TAAR4,9544,activate
sucrose,CP00005425,Taar7b,10090,associate
sucrose,CP00005425,Taar7b,10090,activate
sucrose,CP00005425,TAAR9,9365,activate
sucrose,CP00005425,TACR2,60711,activate
sucrose,CP00005425,TAF6L,9606,inhibit
sucrose,CP00005425,LOC103141977,48698,activate
sucrose,CP00005425,Tas2r125,10116,associate
sucrose,CP00005425,Tas2r125,10116,activate
sucrose,CP00005425,Tas2r129,10116,associate
sucrose,CP00005425,Tas2r129,10116,activate
sucrose,CP00005425,Tas2r136,10090,activate
sucrose,CP00005425,TBX19,9555,activate
sucrose,CP00005425,tcf21,48698,inhibit
sucrose,CP00005425,TCF3,9606,activate
sucrose,CP00005425,TCTE1,9555,associate
sucrose,CP00005425,TCTE1,9555,activate
sucrose,CP00005425,Tecr,64838,associate
sucrose,CP00005425,TECTB,9233,associate
sucrose,CP00005425,TECTB,9233,activate
sucrose,CP00005425,TENM4,9555,activate
sucrose,CP00005425,TEPP,9606,activate
sucrose,CP00005425,Tesc,10181,activate
sucrose,CP00005425,TEX10,9606,activate
sucrose,CP00005425,Tex21,10116,activate
sucrose,CP00005425,Tex28,10020,activate
sucrose,CP00005425,TFAP2E,8496,activate
sucrose,CP00005425,TFF1,9555,associate
sucrose,CP00005425,TFF1,9555,activate
sucrose,CP00005425,TGFB1,9555,associate
sucrose,CP00005425,TGFB1I1,9606,activate
sucrose,CP00005425,tgfb2,8128,associate
sucrose,CP00005425,tgfb2,8128,activate
sucrose,CP00005425,TGM3,9365,activate
sucrose,CP00005425,timp4,48698,activate
sucrose,CP00005425,tlcd2,48698,activate
sucrose,CP00005425,TLL2,9555,associate
sucrose,CP00005425,TLL2,9555,activate
sucrose,CP00005425,Tm4sf20,885580,associate
sucrose,CP00005425,Tm4sf20,885580,activate
sucrose,CP00005425,LOC103137572,48698,activate
sucrose,CP00005425,TMC5,60711,activate
sucrose,CP00005425,TMEM104,9606,associate
sucrose,CP00005425,TMEM104,9606,activate
sucrose,CP00005425,TMEM116,9555,inhibit
sucrose,CP00005425,TMEM132C,9365,activate
sucrose,CP00005425,TMEM150B,60711,activate
sucrose,CP00005425,TMEM169,9606,activate
sucrose,CP00005425,tmem44,48698,activate
sucrose,CP00005425,LOC103146602,48698,associate
sucrose,CP00005425,LOC103146602,48698,activate
sucrose,CP00005425,tmigd1,48698,activate
sucrose,CP00005425,TMPRSS4,9365,activate
sucrose,CP00005425,TMPRSS5,9555,activate
sucrose,CP00005425,Tnf,885580,associate
sucrose,CP00005425,Tnf,885580,activate
sucrose,CP00005425,TNFRSF21,9606,activate
sucrose,CP00005425,TNFRSF25,8496,associate
sucrose,CP00005425,TNFRSF8,9555,activate
sucrose,CP00005425,TNFRSF9,9555,activate
sucrose,CP00005425,TNFSF13B,9233,activate
sucrose,CP00005425,Tnfsf15,10029,associate
sucrose,CP00005425,Tnfsf15,10029,activate
sucrose,CP00005425,Tnni2,10181,activate
sucrose,CP00005425,LOC103142555,48698,associate
sucrose,CP00005425,LOC103142555,48698,activate
sucrose,CP00005425,TNP1,9915,activate
sucrose,CP00005425,TNR,9233,activate
sucrose,CP00005425,TOX,175836,activate
sucrose,CP00005425,Tpc1808,10116,associate
sucrose,CP00005425,Tpcr12,10116,activate
sucrose,CP00005425,TPD52L1,121530,inhibit
sucrose,CP00005425,TPD52L3,9606,associate
sucrose,CP00005425,TPD52L3,9606,activate
sucrose,CP00005425,TPO,9365,associate
sucrose,CP00005425,TPO,9365,activate
sucrose,CP00005425,TPSB2,9606,activate
sucrose,CP00005425,Tram1l1,885580,activate
sucrose,CP00005425,Trank1,10181,activate
sucrose,CP00005425,treh,48698,activate
sucrose,CP00005425,Trem1,885580,activate
sucrose,CP00005425,Treml4,10020,activate
sucrose,CP00005425,LOC103156951,48698,activate
sucrose,CP00005425,TRIB3,9555,associate
sucrose,CP00005425,Trim16,885580,associate
sucrose,CP00005425,Trim16,885580,activate
sucrose,CP00005425,TRIM29,9606,associate
sucrose,CP00005425,TRIM29,9606,activate
sucrose,CP00005425,LOC107381427,105023,activate
sucrose,CP00005425,trim9,48698,activate
sucrose,CP00005425,Triml2,10029,activate
sucrose,CP00005425,Trp53,10090,associate
sucrose,CP00005425,TRPM1,9365,activate
sucrose,CP00005425,TRPM8,60711,associate
sucrose,CP00005425,TRPM8,60711,activate
sucrose,CP00005425,TRPV5,9555,activate
sucrose,CP00005425,LOC104929027,215358,activate
sucrose,CP00005425,TSGA10,60711,activate
sucrose,CP00005425,TSGA13,9606,activate
sucrose,CP00005425,TSPAN11,9555,associate
sucrose,CP00005425,TSPAN11,9555,activate
sucrose,CP00005425,Tssk1,10090,activate
sucrose,CP00005425,TSSK6,9606,activate
sucrose,CP00005425,Ttc39d,10116,associate
sucrose,CP00005425,Ttc39d,10116,activate
sucrose,CP00005425,Ttll2,10020,activate
sucrose,CP00005425,ttyh1,48698,activate
sucrose,CP00005425,TXNRD2,9365,associate
sucrose,CP00005425,Ubxn10,10181,activate
sucrose,CP00005425,UCK1,9606,associate
sucrose,CP00005425,UCK1,9606,activate
sucrose,CP00005425,UCP2,9606,associate
sucrose,CP00005425,ugt1a1,48698,associate
sucrose,CP00005425,UGT1A6,1868482,associate
sucrose,CP00005425,ugt1a7,7955,associate
sucrose,CP00005425,ugt2b1,7955,associate
sucrose,CP00005425,UGT3A1,9606,associate
sucrose,CP00005425,ULK1,60711,associate
sucrose,CP00005425,UMOD,9555,associate
sucrose,CP00005425,UMOD,9555,activate
sucrose,CP00005425,UNC5A,9365,activate
sucrose,CP00005425,LOC104924715,215358,activate
sucrose,CP00005425,Unc5cl,10116,activate
sucrose,CP00005425,USP2,9555,associate
sucrose,CP00005425,usp31,215358,activate
sucrose,CP00005425,vangl2,48698,activate
sucrose,CP00005425,VAX1,9555,activate
sucrose,CP00005425,VEGFA,9925,associate
sucrose,CP00005425,Vegp2,10116,activate
sucrose,CP00005425,vgll3,48698,activate
sucrose,CP00005425,VHL,9606,associate
sucrose,CP00005425,VLDLR,60711,associate
sucrose,CP00005425,VNN1,9555,associate
sucrose,CP00005425,Vmn1r21,10090,associate
sucrose,CP00005425,Vmn1r21,10090,activate
sucrose,CP00005425,Vom1r24,10116,activate
sucrose,CP00005425,Vom1r68,10116,activate
sucrose,CP00005425,Vom1r76,10116,associate
sucrose,CP00005425,Vom1r76,10116,activate
sucrose,CP00005425,Vom2r35,10116,activate
sucrose,CP00005425,Vom2r51,10116,associate
sucrose,CP00005425,Vom2r51,10116,activate
sucrose,CP00005425,VOPP1,9606,activate
sucrose,CP00005425,Vpreb3,885580,activate
sucrose,CP00005425,Vwa3b,10020,activate
sucrose,CP00005425,Vwa5b1,885580,activate
sucrose,CP00005425,wasf2,48698,activate
sucrose,CP00005425,Wdr27,10020,activate
sucrose,CP00005425,WDR88,8496,associate
sucrose,CP00005425,WDR88,8496,activate
sucrose,CP00005425,WDR93,8496,activate
sucrose,CP00005425,LOC103146512,48698,activate
sucrose,CP00005425,XKR6,57421,activate
sucrose,CP00005425,XYLT1,176057,activate
sucrose,CP00005425,zar1l,48698,activate
sucrose,CP00005425,ZDHHC23,188379,inhibit
sucrose,CP00005425,Zfp385d,10116,activate
sucrose,CP00005425,Zfp414,10090,activate
sucrose,CP00005425,zfyve26,7955,activate
sucrose,CP00005425,ZIC2,9606,activate
sucrose,CP00005425,Zim1,10116,activate
sucrose,CP00005425,sssca1,48698,activate
sucrose,CP00005425,zswim5,105023,associate
sucrose,CP00005425,zswim5,105023,activate
sucrose,CP00005425,ADGRE1,9365,associate
sucrose,CP00005425,Akt1,27457,associate
sucrose,CP00005425,oxt,48698,associate
sucrose,CP00005425,CALM1,60711,associate
sucrose,CP00005425,Cd68,885580,associate
sucrose,CP00005425,CFD,60711,associate
sucrose,CP00005425,CIDEA,9925,associate
sucrose,CP00005425,COX2,253938,associate
sucrose,CP00005425,COX7A1,9598,associate
sucrose,CP00005425,COX8B,9913,associate
sucrose,CP00005425,CPT1B,9606,associate
sucrose,CP00005425,CYCS,59729,associate
sucrose,CP00005425,elovl3,48698,associate
sucrose,CP00005425,FGF17,8496,associate
sucrose,CP00005425,GABRR1,60711,associate
sucrose,CP00005425,Gpt,885580,associate
sucrose,CP00005425,Irs1,27457,associate
sucrose,CP00005425,MAPK1,8839,associate
sucrose,CP00005425,MAPK3,60711,associate
sucrose,CP00005425,PAX8,9606,associate
sucrose,CP00005425,PDE10A,100784,associate
sucrose,CP00005425,Prdm16,10116,associate
sucrose,CP00005425,PRKACA,9606,associate
sucrose,CP00005425,SLC6A4,9555,associate
sucrose,CP00005425,tbc1d4,48698,associate
sucrose,CP00005425,TFAM,9233,associate
sucrose,CP00005425,Tph2,10181,associate
sucrose,CP00005425,ucp1,48698,associate
sucrose,CP00005425,M6PR,9606,associate
sucrose,CP00005425,CFTR,9606,associate
sucrose,CP00005425,CAMK1G,9606,associate
sucrose,CP00005425,CD9,9606,associate
sucrose,CP00005425,MGST1,9606,associate
sucrose,CP00005425,RANBP9,9606,associate
sucrose,CP00005425,CD4,9606,associate
sucrose,CP00005425,SS18L2,9606,associate
sucrose,CP00005425,SLC45A4,9606,associate
sucrose,CP00005425,GABARAPL2,9606,associate
sucrose,CP00005425,RTN4R,9606,associate
sucrose,CP00005425,TLL1,9606,associate
sucrose,CP00005425,APPBP2,9606,associate
sucrose,CP00005425,TRPM5,9606,associate
sucrose,CP00005425,CAMKK1,9606,associate
sucrose,CP00005425,ACTL6B,9606,associate
sucrose,CP00005425,TNFRSF1A,9606,associate
sucrose,CP00005425,PYGM,9606,associate
sucrose,CP00005425,FGF4,9606,associate
sucrose,CP00005425,NGFR,9606,associate
sucrose,CP00005425,PTPN18,9606,associate
sucrose,CP00005425,TMEM131,9606,associate
sucrose,CP00005425,ACTR6,9606,associate
sucrose,CP00005425,KIAA0141,9606,associate
sucrose,CP00005425,UQCRC1,9606,associate
sucrose,CP00005425,TFAP4,9606,associate
sucrose,CP00005425,GLG1,9606,associate
sucrose,CP00005425,ESR1,9606,associate
sucrose,CP00005425,PSMD5,9606,associate
sucrose,CP00005425,GSTA3,9606,associate
sucrose,CP00005425,VCL,9606,associate
sucrose,CP00005425,POLR2E,9606,associate
sucrose,CP00005425,MAPK1,9606,associate
sucrose,CP00005425,XBP1,9606,associate
sucrose,CP00005425,RTCB,9606,associate
sucrose,CP00005425,DNAL4,9606,associate
sucrose,CP00005425,HMOX1,9606,associate
sucrose,CP00005425,TAB1,9606,associate
sucrose,CP00005425,PVALB,9606,associate
sucrose,CP00005425,UPK3A,9606,associate
sucrose,CP00005425,L3MBTL2,9606,associate
sucrose,CP00005425,PMM1,9606,associate
sucrose,CP00005425,PYGL,9606,associate
sucrose,CP00005425,PYGB,9606,associate
sucrose,CP00005425,PDYN,9606,associate
sucrose,CP00005425,OXT,9606,associate
sucrose,CP00005425,SLC32A1,9606,associate
sucrose,CP00005425,GLRA2,9606,associate
sucrose,CP00005425,GLA,9606,associate
sucrose,CP00005425,ATP12A,9606,associate
sucrose,CP00005425,MMP2,9606,associate
sucrose,CP00005425,DHODH,9606,associate
sucrose,CP00005425,MGA,9606,associate
sucrose,CP00005425,AGO2,9606,associate
sucrose,CP00005425,TG,9606,associate
sucrose,CP00005425,RP1,9606,associate
sucrose,CP00005425,GSR,9606,associate
sucrose,CP00005425,NEFM,9606,associate
sucrose,CP00005425,DHDH,9606,associate
sucrose,CP00005425,LIN7B,9606,associate
sucrose,CP00005425,SLC17A7,9606,associate
sucrose,CP00005425,RNASEH2A,9606,associate
sucrose,CP00005425,SGTA,9606,associate
sucrose,CP00005425,FBL,9606,associate
sucrose,CP00005425,POLR2I,9606,associate
sucrose,CP00005425,CD79A,9606,associate
sucrose,CP00005425,CEACAM5,9606,associate
sucrose,CP00005425,GCDH,9606,associate
sucrose,CP00005425,DNASE2,9606,associate
sucrose,CP00005425,RPL18A,9606,associate
sucrose,CP00005425,SLC5A5,9606,associate
sucrose,CP00005425,RAB3A,9606,associate
sucrose,CP00005425,GSK3A,9606,associate
sucrose,CP00005425,OGDH,9606,associate
sucrose,CP00005425,CAV2,9606,associate
sucrose,CP00005425,TFR2,9606,associate
sucrose,CP00005425,GCK,9606,associate
sucrose,CP00005425,YKT6,9606,associate
sucrose,CP00005425,EDF1,9606,associate
sucrose,CP00005425,ACTA2,9606,associate
sucrose,CP00005425,WNT3,9606,associate
sucrose,CP00005425,RPS6KB1,9606,associate
sucrose,CP00005425,GALK1,9606,associate
sucrose,CP00005425,PFN1,9606,associate
sucrose,CP00005425,ASIC2,9606,associate
sucrose,CP00005425,CCL2,9606,associate
sucrose,CP00005425,NAGLU,9606,associate
sucrose,CP00005425,VTN,9606,associate
sucrose,CP00005425,ALDOC,9606,associate
sucrose,CP00005425,IBSP,9606,associate
sucrose,CP00005425,IL2,9606,associate
sucrose,CP00005425,HSPA8,9606,associate
sucrose,CP00005425,CCND1,9606,associate
sucrose,CP00005425,ASIC1,9606,associate
sucrose,CP00005425,GLI1,9606,associate
sucrose,CP00005425,FGF6,9606,associate
sucrose,CP00005425,OAS3,9606,associate
sucrose,CP00005425,GAPDH,9606,associate
sucrose,CP00005425,ENO2,9606,associate
sucrose,CP00005425,NANOG,9606,associate
sucrose,CP00005425,LDHB,9606,associate
sucrose,CP00005425,CMAS,9606,associate
sucrose,CP00005425,GPLD1,9606,associate
sucrose,CP00005425,DNPH1,9606,associate
sucrose,CP00005425,ISL1,9606,associate
sucrose,CP00005425,HBEGF,9606,associate
sucrose,CP00005425,LOX,9606,associate
sucrose,CP00005425,IL4,9606,associate
sucrose,CP00005425,SKP1,9606,associate
sucrose,CP00005425,NR3C1,9606,associate
sucrose,CP00005425,TRIM23,9606,associate
sucrose,CP00005425,CDX1,9606,associate
sucrose,CP00005425,LTF,9606,associate
sucrose,CP00005425,EHHADH,9606,associate
sucrose,CP00005425,PFKFB4,9606,associate
sucrose,CP00005425,GNB4,9606,associate
sucrose,CP00005425,UMPS,9606,associate
sucrose,CP00005425,SLC11A1,9606,associate
sucrose,CP00005425,APOB,9606,associate
sucrose,CP00005425,HSPE1,9606,associate
sucrose,CP00005425,WNT6,9606,associate
sucrose,CP00005425,ODC1,9606,associate
sucrose,CP00005425,PPP3R1,9606,associate
sucrose,CP00005425,PLEK,9606,associate
sucrose,CP00005425,GRIN3B,9606,associate
sucrose,CP00005425,ENO1,9606,associate
sucrose,CP00005425,TCEANC2,9606,associate
sucrose,CP00005425,AKR7A2,9606,associate
sucrose,CP00005425,CTSD,9606,associate
sucrose,CP00005425,TTR,9606,associate
sucrose,CP00005425,PKD2,9606,associate
sucrose,CP00005425,ABCG2,9606,associate
sucrose,CP00005425,GLRX,9606,associate
sucrose,CP00005425,VPS4B,9606,associate
sucrose,CP00005425,EGR1,9606,associate
sucrose,CP00005425,PFN2,9606,associate
sucrose,CP00005425,NFYB,9606,associate
sucrose,CP00005425,DLX4,9606,associate
sucrose,CP00005425,CAT,9606,associate
sucrose,CP00005425,GJA3,9606,associate
sucrose,CP00005425,MYOG,9606,associate
sucrose,CP00005425,NPY,9606,associate
sucrose,CP00005425,EGR2,9606,associate
sucrose,CP00005425,UNG,9606,associate
sucrose,CP00005425,DYNLL1,9606,associate
sucrose,CP00005425,IFT81,9606,associate
sucrose,CP00005425,ADGRE5,9606,associate
sucrose,CP00005425,ATP7B,9606,associate
sucrose,CP00005425,SEC61A1,9606,associate
sucrose,CP00005425,TTC21B,9606,associate
sucrose,CP00005425,BATF3,9606,associate
sucrose,CP00005425,SNRPA,9606,associate
sucrose,CP00005425,MEA1,9606,associate
sucrose,CP00005425,GOT2,9606,associate
sucrose,CP00005425,PIWIL1,9606,associate
sucrose,CP00005425,BMP4,9606,associate
sucrose,CP00005425,SOX9,9606,associate
sucrose,CP00005425,NUP85,9606,associate
sucrose,CP00005425,CLPP,9606,associate
sucrose,CP00005425,FOSB,9606,associate
sucrose,CP00005425,FNTB,9606,associate
sucrose,CP00005425,UROD,9606,associate
sucrose,CP00005425,CCR7,9606,associate
sucrose,CP00005425,MLX,9606,associate
sucrose,CP00005425,WNK4,9606,associate
sucrose,CP00005425,DNASE1,9606,associate
sucrose,CP00005425,HSPA2,9606,associate
sucrose,CP00005425,CANX,9606,associate
sucrose,CP00005425,YEATS4,9606,associate
sucrose,CP00005425,GNG13,9606,associate
sucrose,CP00005425,LIF,9606,associate
sucrose,CP00005425,PMPCB,9606,associate
sucrose,CP00005425,OPN1SW,9606,associate
sucrose,CP00005425,AMOTL2,9606,associate
sucrose,CP00005425,MYOD1,9606,associate
sucrose,CP00005425,CD68,9606,associate
sucrose,CP00005425,FXR2,9606,associate
sucrose,CP00005425,NEDD8,9606,associate
sucrose,CP00005425,RPS4Y1,9606,associate
sucrose,CP00005425,CDY2A,9606,associate
sucrose,CP00005425,MAPK8IP3,9606,associate
sucrose,CP00005425,INS,9606,associate
sucrose,CP00005425,LMAN1,9606,associate
sucrose,CP00005425,ANGEL1,9606,associate
sucrose,CP00005425,CORO7,9606,associate
sucrose,CP00005425,CERS4,9606,associate
sucrose,CP00005425,SPAG1,9606,associate
sucrose,CP00005425,TSG101,9606,associate
sucrose,CP00005425,ACTR3C,9606,associate
sucrose,CP00005425,MYH13,9606,associate
sucrose,CP00005425,KCNA5,9606,associate
sucrose,CP00005425,APOE,9606,associate
sucrose,CP00005425,TOMM40,9606,associate
sucrose,CP00005425,ALLC,9606,associate
sucrose,CP00005425,RPL36,9606,associate
sucrose,CP00005425,MLLT1,9606,associate
sucrose,CP00005425,HRC,9606,associate
sucrose,CP00005425,CYP2E1,9606,associate
